0,5,0.0022980892251806724
0,5,0.0022980892251806724
0,5,0.0022980892251806724
0,5,0.0022980892251806724
0,5,0.0022980892251806724
0,5,0.0022980892251806724
0,5,0.0022980892251806724
0,5,0.0022980892251806724
0,5,0.0022980892251806724
0,5,0.0022980892251806724
5,5,0.004057029298759155
5,5,0.005962200262676813
5,5,0.001871183271235977
5,5,0.0016987796902143606
5,5,0.008865791118690432
5,5,0.004165254310613283
5,5,0.001038101036250827
5,5,0.002877202251696552
5,5,0.0007274025862258304
5,5,0.008472973351011638
10,5,0.0032743592444008187
10,5,0.004472151743479414
10,5,0.004901221106270646
10,5,0.00414318978513744
10,5,0.00573096929333197
10,5,0.0011802453253834965
10,5,0.00045708436434951883
10,5,0.0021516952024637354
10,5,0.006245688217415215
10,5,0.0040543935323234925
15,5,0.002630704472711782
15,5,0.004508170299202572
15,5,0.006054060711857626
15,5,0.006763788764723266
15,5,0.006600957556377281
15,5,0.0010173102822706144
15,5,0.0010448286260909653
15,5,0.004588153555097397
15,5,0.01806624830078489
15,5,0.004500383150468753
0,10,0.004117197636967998
0,10,0.004117197636967998
0,10,0.004117197636967998
0,10,0.004117197636967998
0,10,0.004117197636967998
0,10,0.004117197636967998
0,10,0.004117197636967998
0,10,0.004117197636967998
0,10,0.004117197636967998
0,10,0.004117197636967998
5,10,0.006414249333675841
5,10,0.00807459152320495
5,10,0.004217428722868038
5,10,0.003600916821045472
5,10,0.008415290061073286
5,10,0.006990572591656621
5,10,0.0062775727935756795
5,10,0.005493629321384875
5,10,0.0018898910644017325
5,10,0.010510685302845366
10,10,0.004532318457068214
10,10,0.007940066144935691
10,10,0.007016920227618039
10,10,0.004643682087293811
10,10,0.00792874426883657
10,10,0.011227397987304658
10,10,0.0029022363108486345
10,10,0.004273220788387541
10,10,0.00584991769902883
10,10,0.006185710252887394
15,10,0.006588628439309522
15,10,0.005610676296689254
15,10,0.005227964319696267
15,10,0.004874273162757891
15,10,0.013364616062468795
15,10,0.006662711891690226
15,10,0.004378535526498446
15,10,0.010448361274810325
15,10,0.013368657697688469
15,10,0.004580126085939968
0,15,0.007366587766450448
0,15,0.007366587766450448
0,15,0.007366587766450448
0,15,0.007366587766450448
0,15,0.007366587766450448
0,15,0.007366587766450448
0,15,0.007366587766450448
0,15,0.007366587766450448
0,15,0.007366587766450448
0,15,0.007366587766450448
5,15,0.008101416668749226
5,15,0.009160513390417487
5,15,0.00689989406923941
5,15,0.005876734310922294
5,15,0.010793823573652791
5,15,0.007425004798821382
5,15,0.008939899117959076
5,15,0.008980166536525364
5,15,0.0036383156974881463
5,15,0.01150241361734353
10,15,0.004710547029786553
10,15,0.011436865357238103
10,15,0.008241443353537563
10,15,0.00783424800327923
10,15,0.011366128162901164
10,15,0.013129774275957878
10,15,0.008055914660722984
10,15,0.009033488933800547
10,15,0.007354225000944412
10,15,0.008174818021355341
15,15,0.009161391618536048
15,15,0.007411193998363751
15,15,0.006899454764242754
15,15,0.006508648591642426
15,15,0.018796698815255936
15,15,0.010204699765918411
15,15,0.009192263372376731
15,15,0.01492868482934508
15,15,0.01505692217097565
15,15,0.007024327045452155
0,20,0.010802506532872702
0,20,0.010802506532872702
0,20,0.010802506532872702
0,20,0.010802506532872702
0,20,0.010802506532872702
0,20,0.010802506532872702
0,20,0.010802506532872702
0,20,0.010802506532872702
0,20,0.010802506532872702
0,20,0.010802506532872702
5,20,0.009346401271387786
5,20,0.011436244568535836
5,20,0.008918094651027646
5,20,0.009548684350885798
5,20,0.012583618994233646
5,20,0.009682481555317509
5,20,0.012579666993204928
5,20,0.011047222156140743
5,20,0.006141538921566232
5,20,0.014467242312261746
10,20,0.005840462046100943
10,20,0.01306234311511951
10,20,0.008266797923894042
10,20,0.01114288522185485
10,20,0.015061332335999135
10,20,0.014842070134358813
10,20,0.012307106598937625
10,20,0.013483076387785816
10,20,0.010192159542893786
10,20,0.009813355532933141
15,20,0.011495052307839941
15,20,0.010262888231154578
15,20,0.010147393530635818
15,20,0.008517185400933172
15,20,0.020331328339323135
15,20,0.012758588939070661
15,20,0.011442297838429231
15,20,0.020203085016967336
15,20,0.016540261122404545
15,20,0.009648405630920781
