10,10,0,0.524910066,0.428571429
10,10,0,0.524910066,0.428571429
10,10,0,0.524910066,0.428571429
10,10,0,0.524910066,0.428571429
10,10,0,0.524910066,0.428571429
10,10,0,0.524910066,0.428571429
10,10,0,0.524910066,0.428571429
10,10,0,0.524910066,0.428571429
10,10,0,0.524910066,0.428571429
10,10,0,0.524910066,0.428571429
20,10,0,0.461885125,0.333333333
20,10,0,0.456634469,0.333333333
20,10,0,0.461885125,0.333333333
20,10,0,0.524910066,0.428571429
20,10,0,0.461885125,0.333333333
20,10,0,0.461885125,0.333333333
20,10,0,0.461885125,0.333333333
20,10,0,0.51965941,0.428571429
20,10,0,0.461885125,0.333333333
20,10,0,0.51965941,0.428571429
30,10,0,0.448584192,0.333333333
30,10,0,0.448584192,0.333333333
30,10,0,0.448584192,0.333333333
30,10,0,0.448584192,0.333333333
30,10,0,0.448584192,0.333333333
30,10,0,0.448584192,0.333333333
30,10,0,0.448584192,0.333333333
30,10,0,0.448584192,0.333333333
30,10,0,0.448584192,0.333333333
30,10,0,0.448584192,0.333333333
40,10,0,0.380308594,0.25
40,10,0,0.380308594,0.25
40,10,0,0.443333535,0.333333333
40,10,0,0.443333535,0.333333333
40,10,0,0.416421008,0.333333333
40,10,0,0.416421008,0.333333333
40,10,0,0.420106677,0.333333333
40,10,0,0.420106677,0.333333333
40,10,0,0.380308594,0.25
40,10,0,0.380308594,0.25
50,10,0,0.357081736,0.25
50,10,0,0.39012894,0.333333333
50,10,0,0.350633562,0.25
50,10,0,0.357081736,0.25
50,10,0,0.367798924,0.25
50,10,0,0.39012894,0.333333333
50,10,0,0.353396067,0.25
50,10,0,0.367798924,0.25
50,10,0,0.420106677,0.333333333
50,10,0,0.39012894,0.333333333
60,10,0,0.264079058,0.176470588
60,10,0,0.296980537,0.25
60,10,0,0.360005478,0.333333333
60,10,0,0.333552174,0.25
60,10,0,0.313043976,0.25
60,10,0,0.283922952,0.176470588
60,10,0,0.291729881,0.25
60,10,0,0.278672295,0.176470588
60,10,0,0.291729881,0.25
60,10,0,0.264079058,0.176470588
70,10,0,0.235736458,0.176470588
70,10,0,0.2125096,0.176470588
70,10,0,0.153944052,0.111111111
70,10,0,0.304012055,0.25
70,10,0,0.244672784,0.176470588
70,10,0,0.168346909,0.111111111
70,10,0,0.251120958,0.176470588
70,10,0,0.235736458,0.176470588
70,10,0,0.187753184,0.111111111
70,10,0,0.101636299,0.052631579
80,10,0,0.063024941,0.052631579
80,10,0,0,0
80,10,0,0.06671061,0.052631579
80,10,0,0.076325874,0.052631579
80,10,0,0.071075218,0.052631579
80,10,0,0.063024941,0.052631579
80,10,0,0.063024941,0.052631579
80,10,0,0.063024941,0.052631579
80,10,0,0,0
80,10,0,0.063024941,0.052631579
90,10,0,0,0
90,10,0,0,0
90,10,0,0.063024941,0.052631579
90,10,0,0.063024941,0.052631579
90,10,0,0,0
90,10,0,0.063024941,0.052631579
90,10,0,0,0
90,10,0,0.063024941,0.052631579
90,10,0,0,0
90,10,0,0,0
10,10,1,0.591620676,0.538461538
10,10,1,0.587935007,0.538461538
10,10,1,0.587935007,0.538461538
10,10,1,0.587935007,0.538461538
10,10,1,0.587935007,0.538461538
10,10,1,0.587935007,0.538461538
10,10,1,0.587935007,0.538461538
10,10,1,0.591620676,0.538461538
10,10,1,0.528595735,0.428571429
10,10,1,0.591620676,0.538461538
20,10,1,0.528595735,0.428571429
20,10,1,0.587935007,0.538461538
20,10,1,0.587935007,0.538461538
20,10,1,0.587935007,0.538461538
20,10,1,0.587935007,0.538461538
20,10,1,0.587935007,0.538461538
20,10,1,0.528595735,0.428571429
20,10,1,0.528595735,0.428571429
20,10,1,0.587935007,0.538461538
20,10,1,0.528595735,0.428571429
30,10,1,0.524910066,0.428571429
30,10,1,0.524910066,0.428571429
30,10,1,0.524910066,0.428571429
30,10,1,0.587935007,0.538461538
30,10,1,0.587935007,0.538461538
30,10,1,0.524910066,0.428571429
30,10,1,0.587935007,0.538461538
30,10,1,0.587935007,0.538461538
30,10,1,0.524910066,0.428571429
30,10,1,0.587935007,0.538461538
40,10,1,0.524910066,0.428571429
40,10,1,0.456634469,0.333333333
40,10,1,0.524910066,0.428571429
40,10,1,0.524910066,0.428571429
40,10,1,0.524910066,0.428571429
40,10,1,0.524910066,0.428571429
40,10,1,0.51965941,0.428571429
40,10,1,0.51965941,0.428571429
40,10,1,0.582684351,0.538461538
40,10,1,0.51965941,0.428571429
50,10,1,0.448584192,0.333333333
50,10,1,0.448584192,0.333333333
50,10,1,0.515294802,0.428571429
50,10,1,0.441552673,0.333333333
50,10,1,0.448584192,0.333333333
50,10,1,0.452269861,0.333333333
50,10,1,0.452269861,0.333333333
50,10,1,0.511609133,0.428571429
50,10,1,0.511609133,0.428571429
50,10,1,0.452269861,0.333333333
60,10,1,0.374842063,0.25
60,10,1,0.437867004,0.333333333
60,10,1,0.437867004,0.333333333
60,10,1,0.437867004,0.333333333
60,10,1,0.448584192,0.333333333
60,10,1,0.448584192,0.333333333
60,10,1,0.448584192,0.333333333
60,10,1,0.374842063,0.25
60,10,1,0.385559251,0.25
60,10,1,0.437867004,0.333333333
70,10,1,0.361446344,0.25
70,10,1,0.35499817,0.25
70,10,1,0.369591407,0.25
70,10,1,0.361446344,0.25
70,10,1,0.380308594,0.25
70,10,1,0.366697001,0.25
70,10,1,0.424471285,0.333333333
70,10,1,0.424471285,0.333333333
70,10,1,0.429721942,0.333333333
70,10,1,0.361446344,0.25
80,10,1,0.246413517,0.176470588
80,10,1,0.25926602,0.176470588
80,10,1,0.25971445,0.176470588
80,10,1,0.283922952,0.176470588
80,10,1,0.177962173,0.111111111
80,10,1,0.153849267,0.111111111
80,10,1,0.235736458,0.176470588
80,10,1,0.19255541,0.111111111
80,10,1,0.266162625,0.176470588
80,10,1,0.235736458,0.176470588
90,10,1,0,0
90,10,1,0,0
90,10,1,0,0
90,10,1,0,0
90,10,1,0,0
90,10,1,0.063024941,0.052631579
90,10,1,0,0
90,10,1,0,0
90,10,1,0,0
90,10,1,0,0
10,10,2,0.628104589,0.428571429
10,10,2,0.62441892,0.428571429
10,10,2,0.62441892,0.428571429
10,10,2,0.62441892,0.428571429
10,10,2,0.62441892,0.428571429
10,10,2,0.62441892,0.428571429
10,10,2,0.62441892,0.428571429
10,10,2,0.628104589,0.428571429
10,10,2,0.628104589,0.428571429
10,10,2,0.628104589,0.428571429
20,10,2,0.628104589,0.428571429
20,10,2,0.62441892,0.428571429
20,10,2,0.62441892,0.428571429
20,10,2,0.62441892,0.428571429
20,10,2,0.62441892,0.428571429
